id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4096307,2nd Floor Middle Room Sleeps up to 2 Guests,18023530,Lily,,L'Amoreaux,43.79012988,-79.31186212,Private room,50,1,3,5/28/2017,0.34,5,365
6783405,#2“锦园别墅”环境优美高雅，拥有本市旅馆不可多见的庭院景观和休闲之地,35463989,Tina,,L'Amoreaux,43.78871723,-79.30811684,Private room,41,1,6,5/22/2017,0.26,5,350
18735592,Cozy warm room near the lake - Toronto,111459232,D'Arcy,,New Toronto,43.60144046,-79.50235499,Private room,35,1,0,,,3,42
16194518,Bright spacious private room near the lake & TTC,61168311,Margarita,,New Toronto,43.5994505,-79.50548175,Private room,43,2,12,5/30/2017,2.13,3,41
16299813,Bright spacious private room near the lake and TTC,61168311,Margarita,,New Toronto,43.59965174,-79.50499174,Private room,45,3,18,5/26/2017,3.55,3,68
3817000,Room near the beautiful lake!,19626207,Ruth,,New Toronto,43.601407,-79.50101662,Private room,45,2,43,5/23/2017,1.28,1,310
18732596,Private rooms - Walkable Toronto Neighbourhood,111459232,D'Arcy,,New Toronto,43.60198652,-79.50302972,Private room,35,1,0,,,3,39
15999340,Affordable Luxury Accommodation on the lake,103991956,D. Raj,,New Toronto,43.59689536,-79.50307743,Private room,55,2,7,5/29/2017,1.72,1,86
18042860,Modern Private Room with Amaizing Lake View,5949199,Fehmi,,New Toronto,43.6025754,-79.51062864,Private room,34,2,2,5/10/2017,1.22,1,48
15814150,Private Bedroom In Etobicoke #1,24206943,Meesh,,New Toronto,43.60184853,-79.50573628,Private room,45,2,6,4/24/2017,0.86,2,90
16301292,"Bright 2 floor, private room. Near the lake & TTC",61168311,Margarita,,New Toronto,43.59782088,-79.50649171,Private room,32,3,13,5/11/2017,2.55,3,64
13006068,CLEAN/QUIET/PRIVATE bedroom and bathroom,13162025,Kes,,New Toronto,43.59911704,-79.51174391,Private room,57,1,25,3/28/2017,2.14,1,363
5724222,"Apartment close Humber Lakeshore, DownTown",29679062,Keyshine,,New Toronto,43.60338902,-79.5072161,Private room,20,2,4,4/16/2017,0.17,4,177
12810167,Bright Room in Cottage-Style House,30066525,Mark,,New Toronto,43.60304651,-79.49926124,Private room,45,2,9,8/7/2016,0.71,1,0
5258441,Private room ,1552850,"Shanna, Dan, Kaplin, Grayson And Ku",,New Toronto,43.60395839,-79.49921717,Private room,32,3,23,5/15/2017,0.83,2,352
6810958,Private Lakeside Room Sleeps 2!,35655643,Hayley,,New Toronto,43.59748821,-79.50964998,Private room,59,1,1,7/1/2015,0.04,1,0
18735847,"Room w/ lots of storage - Toronto, TTC, Lake",111459232,D'Arcy,,New Toronto,43.601508,-79.50259808,Private room,41,1,0,,,3,54
17253093,Eight by the Lake - by the room,32880337,Jennifer,,New Toronto,43.59509538,-79.5053779,Private room,130,1,0,,,2,150
18221080,Private Bedroom In Etobicoke #2,24206943,Meesh,,New Toronto,43.60105014,-79.50606844,Private room,45,2,0,,,2,336
9544829,"SWEET HOME NEAR HUMBER, LAKE & PARK",20511772,Jennifer,,New Toronto,43.59538969,-79.51050571,Private room,45,1,3,12/18/2016,0.18,1,337
3031632,Spacious Bedroom close to Downtown,4186924,Chris,,New Toronto,43.60037956,-79.51669836,Private room,32,1,2,5/6/2016,0.15,1,0
13955965,Semi Private Room with Kitchen & Dining Area,83111756,Victoria,,New Toronto,43.60057978,-79.51433229,Private room,28,1,0,,,1,0
5779368,Apartment 30-min bus to Downtown Close lakeshore,29679062,Keyshine,,New Toronto,43.60261455,-79.50669946,Private room,22,2,1,7/31/2016,0.1,4,82
5785888,Art Studio Day Space,30018135,Kristina,,New Toronto,43.60424317,-79.50750864,Private room,400,1,0,,,1,365
4776699,"Toronto, on the water",24634691,Eileen,,New Toronto,43.59821978,-79.50086122,Private room,176,1,0,,,1,365
8467354,Bright & Clean 1 Bed Apt on transit,8142107,Lisa,,New Toronto,43.60104096,-79.49843677,Entire home/apt,55,2,37,5/25/2017,1.83,6,310
18752660,Modern open concept & lake,130463318,Ania,,New Toronto,43.5987793,-79.50081903,Entire home/apt,91,3,0,,,1,2
18042199,2 bedroom+2 sittingroom， 30min to Downtown,29679062,Keyshine,,New Toronto,43.60180371,-79.50496619,Entire home/apt,70,2,0,,,4,28
12813564,Cozy & Bright Private Studio Suite,58907571,Michael,,New Toronto,43.59902902,-79.51420541,Entire home/apt,76,1,84,5/28/2017,6.56,1,119
4012123,"Bright, Quiet, Private Bedroom!",11077388,Kara & Monique,,New Toronto,43.60019384,-79.51965497,Private room,45,1,210,5/30/2017,6.33,1,292
2896482,"Comfortable, Clean Space: steps from Humber Campus",14802715,Sun,,New Toronto,43.59838178,-79.52135324,Private room,41,1,8,3/28/2017,0.81,1,0
6487463,Modern Space in Zen Cottage,4494466,Toni,,New Toronto,43.60117654,-79.51590574,Entire home/apt,115,2,1,10/1/2016,0.12,1,244
18430254,Awesome New Toronto Experience,1257297,Kerry,,New Toronto,43.60132357,-79.51807973,Entire home/apt,76,2,1,5/31/2017,1,2,58
10879388,Little room with a happy family,1552850,"Shanna, Dan, Kaplin, Grayson And Ku",,New Toronto,43.60372747,-79.50097312,Private room,30,3,17,12/17/2016,1.05,2,132
13045637,"Near the lake: quiet, spacious and private suite!",15444863,Louis And Arlene,,New Toronto,43.59867809,-79.51029014,Private room,45,2,30,4/17/2017,2.61,1,23
17847704,"2bedroom+2Sittingroom for Family,30min to Downtown",29679062,Keyshine,,New Toronto,43.60354316,-79.50554462,Entire home/apt,70,2,0,,,4,206
13795533,Large bedroom with patio walkout/private entrance,48362769,Hark,,New Toronto,43.5997771,-79.5227851,Private room,80,1,1,7/31/2016,0.1,1,0
2847861,"Cozy lake home, great for families a REAL GEM",8142107,Lisa,,New Toronto,43.60150038,-79.49927455,Entire home/apt,207,7,13,12/27/2016,0.58,6,240
6974477,"2-Bdroom, 2.5 bath Townhouse",33851023,Estelle,,New Toronto,43.60181099,-79.50857974,Entire home/apt,115,4,7,10/7/2016,0.31,1,0
8710188,New Toronto Family Home,21422464,Brea,,New Toronto,43.60064856,-79.51348718,Entire home/apt,250,5,0,,,1,11
17093383,Eight by the Lake,32880337,Jennifer,,New Toronto,43.59689115,-79.5056741,Entire home/apt,300,1,0,,,2,151
18471770,Luxe LAKE FRONT house in Toronto!!!,5819896,Isabelle,,New Toronto,43.59466334,-79.50737256,Entire home/apt,600,3,0,,,4,301
17415563,Cute 2 bedroom townhouse in Toronto!,117768695,Colomba,,New Toronto,43.6044017,-79.50475792,Entire home/apt,69,2,1,3/12/2017,0.36,1,275
4994261,Peace & Quiet During PanAm Games,2228298,Sara,,New Toronto,43.5978846,-79.50066143,Entire home/apt,178,14,0,,,1,0
7025575,Cozy Host and Home,36826564,Daniel,,New Toronto,43.60306264,-79.50422312,Private room,49,1,6,4/29/2016,0.27,1,0
16719081,New Toronto Cozy Apt,99199029,Consuelo,,New Toronto,43.60065639,-79.4988793,Private room,35,1,11,5/19/2017,3.37,1,66
18159793,The Gem of the Lake Shore,10440844,Geoffrey,,New Toronto,43.60196958,-79.50930718,Private room,35,2,9,5/26/2017,7.71,1,23
8444073,"Large independent Studio Apartment on Streetcar,",8142107,Lisa,,New Toronto,43.60180674,-79.49941759,Private room,55,3,45,4/30/2017,2.21,6,321
13435303,Apartment split level at Lakeshore,76646208,Arjana,,New Toronto,43.6028242,-79.51623222,Entire home/apt,65,1,6,4/25/2017,0.82,2,201
13435307,"Apartment , West Toronto",76646208,Arjana,,New Toronto,43.60238127,-79.51585659,Entire home/apt,65,1,10,11/8/2016,0.85,2,63
16025058,"Quiet, Cosy n Accessible Room",83763111,Rajinder,,Elms-Old Rexdale,43.72244027,-79.5435506,Private room,28,1,7,4/9/2017,1.16,2,90
15378305,Well-Connected and Spacious Room,83763111,Rajinder,,Elms-Old Rexdale,43.72089886,-79.54438075,Private room,35,1,7,4/30/2017,0.89,2,147
15550880,"Studio aptm, separate entrance, clean and cozy",77663423,Jolanta,,Elms-Old Rexdale,43.71940886,-79.5523849,Entire home/apt,76,2,0,,,1,90
4922370,Stylish Downtown Lovely Room,20667851,Elaine & Greg,,Regent Park,43.65626514,-79.36377939,Private room,59,1,193,5/19/2017,6.55,8,281
390395,SUNNY DBL RM CORKTOWN FREE PARKING  2 CATS 2 BIKES,1952926,Sean,,Regent Park,43.65765205,-79.36281325,Private room,65,1,452,6/2/2017,7.16,1,259
16710897,A place  in downtown,9935321,So,,Regent Park,43.65917165,-79.36337554,Private room,61,1,0,,,1,161
18934039,Brand New Downtown Master Bedroom (Private Room),25718321,Aj,,Regent Park,43.65737139,-79.364513,Private room,80,3,0,,,1,337
6406028,Stylish Downtown Cozy Room,20667851,Elaine & Greg,,Regent Park,43.65759902,-79.3624578,Private room,55,1,131,5/10/2017,6.14,8,293
13372579,Private room in downtown Toronto,31232878,Janelle,,Regent Park,43.66123565,-79.36353778,Private room,59,1,49,5/29/2017,4.29,2,322
16420888,"2.Right Downtown,Comfy & Cozy,Close to Attractions",107385705,Jesse,,Regent Park,43.65833554,-79.35716508,Private room,55,1,9,5/31/2017,2.14,3,342
16062738,Private cozy room/bathroom Downtown,11949507,Tiberius And Eduard,,Regent Park,43.65896656,-79.36570436,Private room,109,2,1,2/17/2017,0.28,3,120
727763,Master Bedroom in a eclectic home,3652293,Kamal,,Regent Park,43.65738326,-79.36437489,Private room,55,2,21,4/28/2017,0.42,2,32
13815423,Single size bed-Downtown TO-Bedroom,7153656,Tom,,Regent Park,43.65931228,-79.36378575,Private room,47,1,12,4/10/2017,1.07,6,35
4922558,Stylish Downtown Transitional,20667851,Elaine & Greg,,Regent Park,43.65658676,-79.36230484,Private room,120,1,18,3/20/2017,0.73,8,0
8353850,Stylish Downtown Bedroom,20667851,Elaine & Greg,,Regent Park,43.65648828,-79.36367003,Private room,250,1,22,5/17/2017,1.15,8,0
7997755,Clean Private room downtown,31232878,Janelle,,Regent Park,43.6608034,-79.36252151,Private room,59,1,53,5/29/2017,4.53,2,338
15644958,brand new downtown luxury 5br 4wr,100818369,Li,,Regent Park,43.65609119,-79.36382501,Private room,800,3,0,,,1,179
6122641,"One-Bedroom Apt, Downtown Toronto, Full City Views",26109538,Glenwood,,Regent Park,43.66043974,-79.36476063,Private room,100,3,0,,,1,307
2223275,Great Lake & City view Right DT,4216247,Brooke,,Regent Park,43.65872658,-79.3639426,Private room,70,2,8,9/13/2015,0.2,1,275
13659495,Amazing historic Queen City Vinegar Loft!,22927835,Brent,,Regent Park,43.65779843,-79.35615812,Entire home/apt,130,2,7,3/26/2017,0.65,1,0
8721291,Beautiful 2BdRms Apt in Downtown,12314572,Mike & Partner,,Regent Park,43.66024012,-79.3647664,Entire home/apt,89,2,20,6/1/2017,1.12,3,299
2488711,Pie in the sky - entire 1bdrm,12736968,Nicole,,Regent Park,43.65890443,-79.36324217,Entire home/apt,119,3,0,,,1,53
18212522,Ground Floor Private 1 Bdrm,125737962,Trevor,,Regent Park,43.66071413,-79.36155337,Entire home/apt,199,2,0,,,1,84
14426351,Beautiful and cozy 1 br condo with a city view!,88779088,Michael,,Regent Park,43.66078959,-79.36462293,Entire home/apt,105,2,3,11/6/2016,0.32,1,0
18772449,1 Bedroom Condo in South Cabbagetown,105786303,Lauren,,Regent Park,43.66122095,-79.36331894,Entire home/apt,120,3,1,5/29/2017,1,1,5
8289683,Brand new Luxury Apartment,38357448,Mohammed,,Regent Park,43.65916548,-79.36119271,Entire home/apt,141,7,1,1/7/2017,0.2,8,296
12985238,Sunny Spot by the River,18108889,Kaye,,Regent Park,43.66309458,-79.35773373,Private room,65,2,4,6/7/2016,0.32,1,0
1747269,Sunny bohemian townhouse downtown,9195402,Hala,,Regent Park,43.65798471,-79.36239473,Entire home/apt,66,3,37,8/8/2016,0.84,1,252
1177149,'NEW' Delightful Loft in Downtown East,946529,Share My Home,,Regent Park,43.66016559,-79.36395497,Entire home/apt,89,18,22,4/16/2017,0.64,2,338
16358741,"Minutes from DT, warm 1bd condo",7985143,Mike,,Regent Park,43.66089227,-79.3654581,Entire home/apt,120,2,0,,,1,47
7130392,Convenient Downtown east spot.,37346705,Alexander,,Regent Park,43.66208859,-79.36431799,Private room,45,4,10,4/29/2017,0.45,1,276
18108270,Enjoy your stay in Toronto on our sofa bed.,65450058,Marcello,,Regent Park,43.66005507,-79.36312103,Shared room,39,1,0,,,1,0
16437307,Warm and inviting apartment for your Toronto stay,107782523,Dianne,,Regent Park,43.66245661,-79.35747249,Entire home/apt,120,2,5,4/9/2017,0.95,1,146
14095037,Charming Urban Retreat,64960045,Dianne,,Regent Park,43.66344725,-79.35679298,Entire home/apt,99,2,9,12/19/2016,0.88,1,0
5999578,Quaint Victorian Rowhouse Downtown Toronto,31146334,Kelly,,Regent Park,43.65859815,-79.36087176,Private room,65,1,61,5/31/2017,2.78,1,314
8159747,"Regent Park, Toronto",15019539,Judi,,Regent Park,43.66109843,-79.36599629,Entire home/apt,80,6,0,,,1,363
6000175,Family-friendly home with yard,11186357,Jennifer,,Regent Park,43.65693073,-79.35949234,Entire home/apt,145,7,1,8/8/2015,0.05,1,0
12069793,Stunning Downtown Dundas East Toronto Condominium!,64670238,Joel,,Regent Park,43.65986201,-79.36151198,Private room,62,1,75,5/31/2017,5.54,1,274
662562, CONVENIENTLY LOCATED  STUDIO ,3346401,Frank,,Regent Park,43.65653398,-79.3629743,Entire home/apt,50,2,0,,,1,0
18718527,1 bedroom with balcony,16113742,Camille,,Regent Park,43.66131979,-79.35948641,Entire home/apt,100,14,0,,,2,33
14556751,"Beautiful Cozy Suite, Heart Of Toronto",68893779,Ramzi,,Regent Park,43.66104079,-79.35632355,Entire home/apt,150,3,21,12/29/2016,2.29,1,19
17792830,"Cozy, artistic 1+den in the heart of Leslieville",12262380,Christina,,Regent Park,43.65920312,-79.36156871,Entire home/apt,89,2,2,5/6/2017,1.22,1,261
6848133,Entire home downtown Toronto w/ view of CN tower,22059894,Maggie,,Regent Park,43.66099355,-79.35653573,Entire home/apt,359,2,7,9/5/2016,0.32,1,34
3994370,Stylish Downtown Restful Bed,20667851,Elaine & Greg,,Regent Park,43.65687689,-79.36218488,Shared room,39,1,134,5/20/2017,4.19,8,311
6025337,Luxurious 1 Bed DT condo w/ parking,27495508,Michael,,Regent Park,43.65783785,-79.36221753,Entire home/apt,109,3,80,5/26/2017,3.29,2,207
16392987,"1.Right Downtown,Comfy & Cozy,Close to Attractions",107385705,Jesse,,Regent Park,43.6572672,-79.35868541,Entire home/apt,78,1,35,5/29/2017,6.56,3,334
13357665,Marco,75761730,Ismaël,,Regent Park,43.6603261,-79.36230749,Entire home/apt,68,1,0,,,1,0
5005970,'NEW' Great Studio Loft Downtown East,946529,Share My Home,,Regent Park,43.65855237,-79.36353302,Entire home/apt,99,28,17,4/1/2017,0.64,2,281
17360059,"Clean, modern, private 1 bedroom + bathroom",40500874,Valerie,,Regent Park,43.66205668,-79.3633029,Private room,74,2,0,,,2,206
8806750,Modern 1BDR apt downtown+parking,35561916,Seti,,Regent Park,43.66076812,-79.35980833,Entire home/apt,150,2,11,1/2/2017,0.6,1,345
18700062,Modern Condo,10021192,Lise,,Regent Park,43.65913733,-79.3620585,Entire home/apt,141,3,3,5/28/2017,3,1,21
7065717,New Modern Condominium!,15826317,Serge,,Regent Park,43.65954944,-79.36317466,Entire home/apt,99,3,33,6/2/2017,1.5,1,101
13911673,Penthouse Studio Suite Downtown With Free Parking,82430885,Kaz,,Regent Park,43.66081246,-79.36192236,Entire home/apt,91,2,29,5/7/2017,2.67,1,135
17187955,Stylish Downtown East Unit,7966571,Yael,,Regent Park,43.65580663,-79.36434222,Entire home/apt,76,5,11,5/20/2017,3.2,1,127
3987246,Stylish Downtown Double Room,20667851,Elaine & Greg,,Regent Park,43.65660723,-79.36401238,Private room,65,1,220,5/17/2017,6.56,8,269
15774671,Downtown 6Br Luxury & Spacious Mansion 2Parking,102017896,Julia,,Regent Park,43.65617783,-79.36282891,Entire home/apt,580,1,36,5/31/2017,5.93,2,269
11022785,Downtown fancy condo w/ everything,56925278,Kobe,,Regent Park,43.65956436,-79.36124918,Entire home/apt,122,1,1,2/15/2016,0.06,1,0
8722881,Minutes from Eaton Center..,16602271,Danny & Alice,,Regent Park,43.6593299,-79.36489237,Entire home/apt,59,1,31,5/10/2017,1.68,6,352
15320427,Amazing 1bdrm Condo with a View,35007652,Ashley,,Regent Park,43.66028681,-79.36333426,Entire home/apt,100,3,8,5/30/2017,1.11,1,5
236910,Downtown Sunny Room w Friendly Rate,1241994,Gita,,Regent Park,43.66216449,-79.35737822,Private room,36,1,45,5/14/2017,0.73,1,179
4922566,Stylish Downtown Single Bed,20667851,Elaine & Greg,,Regent Park,43.65819788,-79.36358014,Shared room,39,1,135,5/11/2017,4.58,8,331
18897277,"1 bedroom, sunny, walkable, eclectic condo",40500874,Valerie,,Regent Park,43.66003403,-79.36285855,Entire home/apt,80,2,0,,,2,39
727764,"Rustic Home, private bedroom",3652293,Kamal,,Regent Park,43.65766682,-79.36409583,Private room,50,2,55,6/2/2017,0.98,2,315
8722749,Minutes from Eaton Center.,16602271,Danny & Alice,,Regent Park,43.65915043,-79.36556484,Entire home/apt,59,1,6,5/13/2017,0.31,6,356
4002741,Stylish Downtown Comfy Bed,20667851,Elaine & Greg,,Regent Park,43.65815386,-79.3634995,Shared room,41,1,146,5/19/2017,4.99,8,339
4128839,Awesome 1BD Downtown with roommates,7824998,Mackenzie,,Regent Park,43.65979494,-79.3570266,Private room,50,3,0,,,1,0
8390192,Last Minute Downtown Deals .,16602271,Danny & Alice,,Regent Park,43.66020049,-79.36600439,Entire home/apt,69,1,4,10/22/2015,0.19,6,33
13829071,Design and Comfort in this Downtown 1br Apartment,277403,Amrit,,Regent Park,43.65873457,-79.35993582,Entire home/apt,100,1,6,5/28/2017,2.34,1,81
5833586,CHEAP in Eastside downtown,2208107,Christopher,,Regent Park,43.65982938,-79.35746212,Entire home/apt,55,1,2,5/2/2015,0.08,1,0
18007641,Bright & charming house near Yonge,17230387,Antinea,,Lawrence Park North,43.73370685,-79.40592851,Entire home/apt,150,2,6,5/28/2017,3.21,1,61
15989071,Cozy Apartment at Yonge & Lawrence,6117621,Octavia,,Lawrence Park North,43.72504794,-79.40334386,Entire home/apt,73,1,2,1/1/2017,0.34,1,0
4998418,Midtown Family House,13188160,Tia,,Lawrence Park North,43.72918866,-79.41355031,Entire home/apt,180,7,1,8/6/2016,0.1,1,0
14399559,Spacious Clean Separate Apt. Close To Downtown TO,88508504,Katya,,Lawrence Park North,43.72831633,-79.39356689,Entire home/apt,58,1,32,5/26/2017,3.58,1,320
8934503,Beautiful Home on Yonge Subway line,11758862,Donna,,Lawrence Park North,43.72504543,-79.40543991,Entire home/apt,350,3,15,5/29/2017,0.92,1,169
17844492,Quiet room overlooking a garden,50328841,Lina,,Lawrence Park North,43.73053847,-79.40822227,Private room,32,3,2,4/29/2017,1.25,2,304
13562072,North Toronto - Yonge/Lawrence - Whole family home,16737493,Gordon,,Lawrence Park North,43.7293732,-79.41593047,Entire home/apt,300,17,0,,,1,0
3833838,Great room in beautiful house,9423995,Ruth,,Lawrence Park North,43.72922326,-79.40833218,Private room,80,1,13,6/2/2017,0.39,2,359
14755503,THE SUBWAY APARTMENT - BRAND NEW - 1 min to subway,4506113,Bea,,Lawrence Park North,43.72695166,-79.40450487,Entire home/apt,85,1,5,5/27/2017,0.54,1,161
3112726,Fabulous North Toronto home,15817100,Nancy,,Lawrence Park North,43.73103823,-79.4073961,Entire home/apt,150,6,7,11/9/2016,0.2,2,23
6911290,3 bdrm family home in mid-town,36216408,Les,,Lawrence Park North,43.72478872,-79.41058681,Entire home/apt,200,7,0,,,1,0
4518854,wonderful room in beautiful house,15817100,Nancy,,Lawrence Park North,43.73012701,-79.4087,Private room,45,5,0,,,2,182
9759024,Quiet room close to downtown,50328841,Lina,,Lawrence Park North,43.73123299,-79.41001755,Private room,32,10,5,5/26/2017,0.94,2,163
6506497,Cosy room in home minutes to subway,6358119,Sandra,,Lawrence Park North,43.72837053,-79.40665794,Private room,76,2,0,,,1,0
13714976,Professional  Bachelor + Amazing Location,79584648,Lonna,,Lawrence Park North,43.72447328,-79.4100264,Entire home/apt,76,1,7,5/16/2017,0.83,1,28
6474676,Wonderful North Toronto Cricket Cub Area Home,33825466,Michelle,,Lawrence Park North,43.73307116,-79.41013663,Entire home/apt,350,1,0,,,1,0
6536680,PanAm Games_ideal central location,34186216,Bruce,,Lawrence Park North,43.73177513,-79.41622464,Entire home/apt,2142,1,0,,,1,0
3880929,Absolutely perfect location ,9423995,Ruth,,Lawrence Park North,43.72889654,-79.40895434,Private room,76,1,18,5/29/2017,0.71,2,365
17413977,Spacious Charming 3 BDRM House Location + Parking,534666,Mina,,Lawrence Park North,43.73054354,-79.40127286,Entire home/apt,150,7,2,2/26/2017,0.61,31,322
1673003,lovely 2 bdrm home + garage midtown,8856331,Veronique,,Lawrence Park North,43.73175281,-79.4044242,Entire home/apt,169,7,14,3/21/2017,0.33,1,265
