room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
14137488,66785251,Private room,,Brookhaven-Amesbury (30),4,4.5,1,1.0,31.0,,43.696833,-79.489459,2017-03-12 13:12:45.198126
10574040,20015139,Private room,,Yorkdale-Glen Park (31),0,0.0,1,1.0,38.0,,43.705233,-79.466435,2017-03-12 13:12:44.222780
11474904,772882,Private room,,Keelesdale-Eglinton West (110),15,4.5,2,1.0,20.0,,43.680729,-79.468257,2017-03-12 13:12:44.217519
10072094,37093240,Private room,,Beechborough-Greenbrook (112),7,5.0,1,1.0,23.0,,43.691136,-79.472648,2017-03-12 13:12:44.215150
11076174,52697915,Private room,,Mount Dennis (115),17,4.5,1,1.0,23.0,,43.690727,-79.500019,2017-03-12 13:12:44.210396
16568121,14888896,Private room,,Maple Leaf (29),1,0.0,2,1.0,27.0,,43.720103,-79.486765,2017-03-12 13:12:44.187737
7074789,37093240,Private room,,Beechborough-Greenbrook (112),13,5.0,1,1.0,20.0,,43.691285,-79.473691,2017-03-12 13:12:43.348089
17345792,105354890,Private room,,Humber Heights-Westmount (8),0,0.0,1,1.0,29.0,,43.685811,-79.517608,2017-03-12 13:12:42.266596
4653024,24085234,Private room,,Caledonia-Fairbank (109),4,5.0,1,1.0,22.0,,43.686802,-79.459173,2017-03-12 13:12:37.756190
8287430,43695568,Private room,,Weston (113),63,5.0,2,1.0,23.0,,43.703197,-79.508442,2017-03-12 13:12:37.748088
17651943,65394410,Private room,,Downsview-Roding-CFB (26),0,0.0,2,1.0,27.0,,43.729408,-79.503736,2017-03-12 13:12:36.628527
11385500,27759063,Private room,,Weston (113),0,0.0,2,1.0,32.0,,43.702092,-79.506571,2017-03-12 13:12:35.999702
13838081,32788806,Private room,,York University Heights (27),28,5.0,2,1.0,25.0,,43.750509,-79.463501,2017-03-12 13:12:31.010475
16692059,110535931,Private room,,Black Creek (24),0,0.0,2,1.0,31.0,,43.770693,-79.525309,2017-03-12 13:12:26.096002
13449697,76797382,Private room,,York University Heights (27),0,0.0,1,1.0,38.0,,43.765748,-79.50636,2017-03-12 13:12:24.889469
17574083,30753730,Private room,,York University Heights (27),0,0.0,1,1.0,31.0,,43.766914,-79.502576,2017-03-12 13:12:24.201229
15131521,95933355,Private room,,Bathurst Manor (34),1,0.0,2,1.0,38.0,,43.76566,-79.460036,2017-03-12 13:12:24.174530
9132704,47567573,Private room,,York University Heights (27),2,0.0,3,1.0,23.0,,43.762057,-79.499867,2017-03-12 13:12:22.316646
6832028,24346665,Private room,,York University Heights (27),8,5.0,1,1.0,30.0,,43.769069,-79.499139,2017-03-12 13:12:22.289422
12343531,66644019,Private room,,St.Andrew-Windfields (40),0,0.0,1,1.0,38.0,,43.760848,-79.390254,2017-03-12 13:12:18.923652
14982611,66760317,Private room,,Westminster-Branson (35),1,0.0,3,1.0,38.0,,43.780831,-79.448698,2017-03-12 13:12:18.905305
13192349,33399475,Private room,,Henry Farm (53),9,5.0,2,1.0,30.0,,43.775017,-79.344778,2017-03-12 13:11:51.149311
10911016,56553684,Private room,,Henry Farm (53),0,0.0,2,1.0,38.0,,43.775119,-79.346318,2017-03-12 13:11:51.142203
15280519,52891161,Private room,,Don Valley Village (47),2,0.0,2,1.0,36.0,,43.785537,-79.346402,2017-03-12 13:11:26.998252
16272130,43488381,Private room,,York University Heights (27),0,0.0,10,1.0,23.0,,43.767765,-79.503029,2017-03-12 13:11:25.680804
13007164,44098156,Private room,,York University Heights (27),11,4.0,2,1.0,34.0,,43.768184,-79.501235,2017-03-12 13:11:23.717111
10719537,30753730,Private room,,York University Heights (27),4,5.0,2,1.0,30.0,,43.767991,-79.502157,2017-03-12 13:11:21.736232
17665052,120228783,Private room,,High Park-Swansea (87),0,0.0,1,1.0,23.0,,43.63547,-79.471515,2017-03-12 13:31:38.094388
16612856,65580621,Private room,,Stonegate-Queensway (16),0,0.0,1,1.0,15.0,,43.648501,-79.496771,2017-03-12 13:31:38.090160
16878854,112527913,Private room,,Etobicoke West Mall (13),0,0.0,1,1.0,31.0,,43.63741,-79.561232,2017-03-12 13:31:38.071494
13224752,74216906,Private room,,Alderwood (20),21,4.5,2,1.0,36.0,,43.608565,-79.550073,2017-03-12 13:31:37.058319
5755168,750071,Private room,,Islington-City Centre West (14),77,5.0,1,1.0,38.0,,43.642072,-79.558746,2017-03-12 13:31:34.547981
17536731,46157465,Private room,,Mimico (includes Humber Bay Shores) (17),1,0.0,2,1.0,25.0,,43.623546,-79.480019,2017-03-12 13:31:34.525891
17463470,32993460,Private room,,Mimico (includes Humber Bay Shores) (17),0,0.0,2,1.0,38.0,,43.621903,-79.483078,2017-03-12 13:31:33.344131
16194518,61168311,Private room,,New Toronto (18),4,5.0,2,1.0,37.0,,43.599451,-79.505482,2017-03-12 13:31:33.337501
15857307,102762217,Private room,,Stonegate-Queensway (16),2,0.0,1,1.0,23.0,,43.635224,-79.488202,2017-03-12 13:31:33.335080
17371301,10163660,Private room,,Eringate-Centennial-West Deane (11),0,0.0,4,1.0,23.0,,43.665292,-79.571898,2017-03-12 13:31:33.320541
14126501,76645687,Private room,,Mimico (includes Humber Bay Shores) (17),10,5.0,2,1.0,31.0,,43.61763,-79.498744,2017-03-12 13:31:31.295918
2896482,14802715,Private room,,New Toronto (18),6,5.0,1,1.0,34.0,,43.598382,-79.521353,2017-03-12 13:31:28.546982
8444073,8142107,Private room,,New Toronto (18),41,4.5,2,1.0,31.0,,43.601807,-79.499418,2017-03-12 13:31:27.363469
13045637,15444863,Private room,,New Toronto (18),23,5.0,3,1.0,34.0,,43.598678,-79.51029,2017-03-12 13:31:27.358593
17276921,89035495,Private room,,Etobicoke West Mall (13),1,0.0,2,1.0,31.0,,43.645436,-79.563357,2017-03-12 13:31:25.877170
17410304,114767356,Private room,,South Parkdale (85),0,0.0,2,1.0,41.0,,43.63548,-79.465233,2017-03-12 13:31:25.867461
3817000,19626207,Private room,,New Toronto (18),39,5.0,2,1.0,20.0,,43.601407,-79.501017,2017-03-12 13:31:24.426769
3990568,1948752,Private room,,South Parkdale (85),19,5.0,2,1.0,38.0,,43.639665,-79.426117,2017-03-12 13:31:10.532298
2671985,13678603,Private room,,South Parkdale (85),40,4.0,2,1.0,27.0,,43.638987,-79.421194,2017-03-12 13:30:46.439732
2503053,12813271,Private room,,Trinity-Bellwoods (81),7,4.5,2,1.0,37.0,,43.649734,-79.413494,2017-03-12 13:29:30.611967
540878,2574349,Private room,,South Riverdale (70),2,0.0,4,1.0,37.0,,43.661837,-79.341582,2017-03-12 13:28:09.432195
13642694,69015312,Private room,,South Parkdale (85),14,4.5,2,1.0,31.0,,43.637342,-79.432488,2017-03-12 13:27:07.857129
8171264,9986981,Private room,,Waterfront Communities-The Island (77),0,0.0,4,1.0,27.0,,43.62223,-79.391629,2017-03-12 13:27:01.712228
14746251,1588062,Private room,,South Parkdale (85),1,0.0,2,1.0,28.0,,43.63671,-79.432695,2017-03-12 13:26:59.843212
2164945,2518768,Private room,,South Parkdale (85),3,4.5,2,1.0,34.0,,43.636467,-79.443077,2017-03-12 13:26:59.840563
8967429,25116889,Private room,,Dufferin Grove (83),0,0.0,2,1.0,20.0,,43.652807,-79.439195,2017-03-12 13:26:59.829296
13838019,2215970,Private room,,Little Portugal (84),0,0.0,2,1.0,34.0,,43.641489,-79.425037,2017-03-12 13:26:45.120427
8900881,6141240,Private room,,South Parkdale (85),26,4.5,2,1.0,40.0,,43.635613,-79.425223,2017-03-12 13:26:38.557684
16845257,112158815,Private room,,Westminster-Branson (35),3,5.0,1,1.0,23.0,,43.788186,-79.45975,2017-03-12 13:11:11.387028
11184179,1608817,Private room,,Westminster-Branson (35),9,5.0,2,1.0,22.0,,43.787555,-79.461233,2017-03-12 13:11:11.381830
6830631,24346665,Private room,,York University Heights (27),6,4.0,2,1.0,30.0,,43.768044,-79.500135,2017-03-12 13:11:09.402757
13839030,81650522,Private room,,Beechborough-Greenbrook (112),0,0.0,1,1.0,20.0,,43.695154,-79.47797,2017-03-12 13:11:09.386432
14987929,94423952,Private room,,Brookhaven-Amesbury (30),12,4.5,1,1.0,40.0,,43.704375,-79.481135,2017-03-12 13:11:09.383014
12918539,70860937,Private room,,Downsview-Roding-CFB (26),3,4.5,1,1.0,25.0,,43.72749,-79.52297,2017-03-12 13:11:06.411574
15815021,92641156,Private room,,Briar Hill-Belgravia (108),0,0.0,1,1.0,31.0,,43.704992,-79.441106,2017-03-12 13:11:06.408554
15979946,103820397,Private room,,Glenfield-Jane Heights (25),0,0.0,1,1.0,38.0,,43.75691,-79.512602,2017-03-12 13:11:06.405168
17181579,43488381,Private room,,York University Heights (27),1,0.0,1,1.0,23.0,,43.766308,-79.503157,2017-03-12 13:11:06.398465
15534448,99918623,Private room,,Briar Hill-Belgravia (108),4,5.0,2,1.0,27.0,,43.696185,-79.456181,2017-03-12 13:11:04.911578
15727563,101616777,Private room,,West Humber-Clairville (1),0,0.0,1,1.0,25.0,,43.733564,-79.593967,2017-03-12 13:11:04.325873
14535167,33299337,Private room,,York University Heights (27),0,0.0,2,1.0,23.0,,43.766554,-79.504515,2017-03-12 13:11:04.320852
16025058,83763111,Private room,,Elms-Old Rexdale (5),5,5.0,1,1.0,22.0,,43.72244,-79.543551,2017-03-12 13:11:04.312742
16630504,44838019,Private room,,Black Creek (24),0,0.0,2,1.0,30.0,,43.767994,-79.531068,2017-03-12 13:11:04.310510
12835675,44098156,Private room,,York University Heights (27),7,3.5,2,1.0,31.0,,43.766802,-79.49935,2017-03-12 13:11:04.305354
12980628,44098156,Private room,,York University Heights (27),7,3.5,1,1.0,30.0,,43.766283,-79.499425,2017-03-12 13:11:02.962787
4003931,11774511,Private room,,Rexdale-Kipling (4),14,4.0,1,1.0,30.0,,43.732026,-79.572297,2017-03-12 13:11:02.957921
3005687,3482429,Private room,,Humbermede (22),23,5.0,1,1.0,29.0,,43.749578,-79.549781,2017-03-12 13:11:02.948131
14058064,81647165,Private room,,Mount Olive-Silverstone-Jamestown (2),6,4.0,3,1.0,23.0,,43.745353,-79.572418,2017-03-12 13:11:01.475990
12232687,65821818,Private room,,Kingsview Village-The Westway (6),7,4.0,1,1.0,21.0,,43.695778,-79.552981,2017-03-12 13:11:01.471161
13624588,78947617,Private room,,Rexdale-Kipling (4),1,0.0,2,1.0,23.0,,43.727246,-79.571248,2017-03-12 13:11:00.185013
15950099,76132682,Private room,,Weston (113),4,4.5,2,1.0,23.0,,43.705795,-79.52599,2017-03-12 13:11:00.182092
683292,3482429,Private room,,Humbermede (22),102,5.0,1,1.0,29.0,,43.749747,-79.547769,2017-03-12 13:10:58.815312
12836532,44098156,Private room,,York University Heights (27),13,4.0,2,1.0,37.0,,43.768039,-79.501268,2017-03-12 13:10:58.808521
13342268,75580782,Private room,,Pelmo Park-Humberlea (23),3,4.5,1,1.0,16.0,,43.710711,-79.507548,2017-03-12 13:10:58.085428
15362851,97043617,Private room,,Yorkdale-Glen Park (31),19,5.0,2,1.0,23.0,,43.706719,-79.46686,2017-03-12 13:10:58.083259
7932311,40064049,Private room,,Rexdale-Kipling (4),41,5.0,2,1.0,32.0,,43.715784,-79.565545,2017-03-12 13:10:58.078196
9331373,22403169,Private room,,Westminster-Branson (35),0,0.0,1,1.0,32.0,,43.787901,-79.465589,2017-03-12 13:10:58.073842
6831843,24346665,Private room,,York University Heights (27),4,5.0,1,1.0,30.0,,43.769429,-79.500522,2017-03-12 13:10:58.068204
12783309,57786399,Private room,,Westminster-Branson (35),5,4.0,1,1.0,16.0,,43.787911,-79.463045,2017-03-12 13:10:58.060791
17666143,65394410,Private room,,Downsview-Roding-CFB (26),0,0.0,4,1.0,34.0,,43.72921,-79.501897,2017-03-12 13:10:56.989110
17609797,62711919,Private room,,York University Heights (27),0,0.0,1,1.0,11.0,,43.752319,-79.503608,2017-03-12 13:10:56.986890
6849285,24346665,Private room,,York University Heights (27),8,5.0,1,1.0,30.0,,43.769577,-79.500477,2017-03-12 13:10:55.293337
6849449,24346665,Private room,,York University Heights (27),3,5.0,1,1.0,30.0,,43.770559,-79.499899,2017-03-12 13:10:55.287445
15172007,66760317,Private room,,Westminster-Branson (35),0,0.0,2,1.0,34.0,,43.781466,-79.450604,2017-03-12 13:10:55.279834
6849452,24346665,Private room,,York University Heights (27),4,5.0,1,1.0,30.0,,43.76856,-79.501919,2017-03-12 13:10:55.274396
17302222,43488381,Private room,,Glenfield-Jane Heights (25),0,0.0,1,1.0,23.0,,43.756302,-79.507941,2017-03-12 13:10:55.268310
17668483,65394410,Private room,,Downsview-Roding-CFB (26),0,0.0,2,1.0,27.0,,43.728977,-79.50183,2017-03-12 13:10:53.763217
13444614,76748904,Private room,,Glenfield-Jane Heights (25),0,0.0,2,1.0,15.0,,43.75334,-79.511026,2017-03-12 13:10:53.745723
7652310,40064049,Private room,,Rexdale-Kipling (4),43,4.5,2,1.0,31.0,,43.718494,-79.56485,2017-03-12 13:10:53.740664
6017439,30753730,Private room,,York University Heights (27),18,4.5,2,1.0,31.0,,43.76855,-79.502753,2017-03-12 13:10:52.406791
15417813,7554768,Private room,,Glenfield-Jane Heights (25),0,0.0,1,1.0,23.0,,43.748179,-79.514146,2017-03-12 13:10:52.401572
12567333,16423325,Private room,,Mount Olive-Silverstone-Jamestown (2),0,0.0,2,1.0,31.0,,43.751471,-79.580643,2017-03-12 13:10:52.394461
17652615,65394410,Private room,,Downsview-Roding-CFB (26),0,0.0,2,1.0,23.0,,43.729371,-79.501735,2017-03-12 13:10:52.383180
15378305,83763111,Private room,,Elms-Old Rexdale (5),4,4.0,1,1.0,25.0,,43.720899,-79.544381,2017-03-12 13:10:51.057522
6181226,30753730,Private room,,York University Heights (27),20,4.5,1,1.0,30.0,,43.767269,-79.500909,2017-03-12 13:10:51.054567
13506298,73853741,Private room,,Downsview-Roding-CFB (26),20,5.0,4,1.0,34.0,,43.725567,-79.478961,2017-03-12 13:10:51.048258
10565665,12738823,Private room,,York University Heights (27),6,5.0,1,1.0,26.0,,43.752789,-79.492089,2017-03-12 13:10:51.045861
10754391,23832331,Private room,,Thistletown-Beaumond Heights (3),0,0.0,2,1.0,27.0,,43.74154,-79.574908,2017-03-12 13:10:51.041731
16506363,37361713,Private room,,Humber Summit (21),5,4.5,2,0.0,27.0,,43.75556,-79.570166,2017-03-12 13:10:51.039255
17240928,19235254,Private room,,Bathurst Manor (34),0,0.0,2,1.0,31.0,,43.760922,-79.450334,2017-03-12 13:10:51.033163
9937736,51076793,Private room,,York University Heights (27),62,4.5,3,1.0,27.0,,43.767335,-79.496079,2017-03-12 13:10:49.760671
6672178,2156877,Private room,,Palmerston-Little Italy (80),0,0.0,2,1.0,31.0,,43.657844,-79.423591,2017-03-12 13:10:48.321926
7564597,32351353,Private room,,Little Portugal (84),18,5.0,1,1.0,40.0,,43.648397,-79.425193,2017-03-12 13:10:48.317195
13710113,17225578,Private room,,South Parkdale (85),0,0.0,2,1.0,38.0,,43.64089,-79.432855,2017-03-12 13:10:48.309728
6476998,29405913,Private room,,South Parkdale (85),42,5.0,2,1.0,40.0,,43.640517,-79.425083,2017-03-12 13:10:48.307120
8933372,46707115,Private room,,South Parkdale (85),1,0.0,2,1.0,34.0,,43.638662,-79.442801,2017-03-12 13:10:46.935944
9008995,46707115,Private room,,South Parkdale (85),1,0.0,1,1.0,31.0,,43.639081,-79.440835,2017-03-12 13:10:46.932887
16576622,63879696,Private room,,South Parkdale (85),0,0.0,2,1.0,27.0,,43.639947,-79.438764,2017-03-12 13:10:46.929025
2564722,13130261,Private room,,High Park-Swansea (87),0,0.0,1,1.0,29.0,,43.643406,-79.451088,2017-03-12 13:10:46.924537
7031151,23297791,Private room,,High Park North (88),0,0.0,1,1.0,20.0,,43.65928,-79.454988,2017-03-12 13:10:46.920096
7628616,5061463,Private room,,Roncesvalles (86),6,4.0,1,1.0,31.0,,43.65094,-79.450618,2017-03-12 13:10:46.044313
14267777,5541224,Private room,,Roncesvalles (86),6,5.0,2,1.0,41.0,,43.646722,-79.442177,2017-03-12 13:10:46.041124
12725077,64453479,Private room,,Dovercourt-Wallace Emerson-Junction (93),5,4.0,2,1.0,38.0,,43.659481,-79.440042,2017-03-12 13:10:46.037840
16452996,107924205,Private room,,Dufferin Grove (83),0,0.0,1,0.0,27.0,,43.651709,-79.439917,2017-03-12 13:10:46.018506
1714409,866469,Private room,,South Parkdale (85),23,4.5,2,1.0,37.0,,43.63938,-79.425717,2017-03-12 13:10:45.989502
8285073,35106431,Private room,,Dufferin Grove (83),11,4.0,2,1.0,28.0,,43.6553,-79.437829,2017-03-12 13:10:45.130799
9328225,29405913,Private room,,South Parkdale (85),16,4.5,2,1.0,36.0,,43.639603,-79.422863,2017-03-12 13:10:45.128719
11571295,12264481,Private room,,Palmerston-Little Italy (80),19,5.0,2,1.0,34.0,,43.655161,-79.423112,2017-03-12 13:10:45.126519
921746,2518768,Private room,,South Parkdale (85),16,4.0,2,1.0,34.0,,43.638074,-79.444314,2017-03-12 13:10:45.119564
14452530,85990524,Private room,,Dovercourt-Wallace Emerson-Junction (93),3,3.5,2,1.0,31.0,,43.665088,-79.43873,2017-03-12 13:10:45.101712
5953175,8269681,Private room,,Dufferin Grove (83),0,0.0,2,1.0,40.0,,43.650247,-79.436492,2017-03-12 13:10:44.362132
15199602,2496668,Private room,,South Parkdale (85),1,0.0,2,1.0,38.0,,43.639716,-79.436887,2017-03-12 13:10:44.359371
13491262,15150681,Private room,,Dufferin Grove (83),0,0.0,2,1.0,31.0,,43.657847,-79.445055,2017-03-12 13:10:44.355443
5902001,5841126,Private room,,Dufferin Grove (83),5,5.0,2,1.0,34.0,,43.657504,-79.445815,2017-03-12 13:10:44.337593
12854987,506069,Private room,,Roncesvalles (86),0,0.0,1,1.0,20.0,,43.641541,-79.445784,2017-03-12 13:10:42.990783
17588194,44054518,Private room,,High Park North (88),0,0.0,1,1.0,38.0,,43.659135,-79.458311,2017-03-12 13:10:42.984640
10174705,52241190,Private room,,Palmerston-Little Italy (80),0,0.0,2,1.0,23.0,,43.655281,-79.423174,2017-03-12 13:10:42.980549
6762014,890053,Private room,,Roncesvalles (86),8,5.0,1,1.0,34.0,,43.641203,-79.438715,2017-03-12 13:10:42.975413
13464364,3893591,Private room,,Roncesvalles (86),2,0.0,1,1.0,34.0,,43.647173,-79.448107,2017-03-12 13:10:42.961458
3887554,19985724,Private room,,Dovercourt-Wallace Emerson-Junction (93),10,4.5,2,1.0,38.0,,43.663806,-79.44841,2017-03-12 13:10:42.076304
13749454,20952299,Private room,,Little Portugal (84),1,0.0,1,1.0,32.0,,43.650583,-79.431958,2017-03-12 13:10:42.073456
3172930,8858716,Private room,,South Parkdale (85),19,4.5,2,1.0,34.0,,43.639335,-79.436116,2017-03-12 13:10:42.069381
3735733,8995143,Private room,,Dufferin Grove (83),1,0.0,2,1.0,34.0,,43.650529,-79.439116,2017-03-12 13:10:42.060572
1829418,8995143,Private room,,Dufferin Grove (83),2,0.0,2,1.0,34.0,,43.650474,-79.438554,2017-03-12 13:10:42.054018
17284104,28007529,Private room,,Roncesvalles (86),0,0.0,2,1.0,27.0,,43.64049,-79.437529,2017-03-12 13:10:42.048645
10547910,40683821,Private room,,South Parkdale (85),0,0.0,1,1.0,33.0,,43.63877,-79.452844,2017-03-12 13:10:42.043117
6766612,12097828,Private room,,Dufferin Grove (83),33,4.5,2,1.0,20.0,,43.656429,-79.445319,2017-03-12 13:10:41.238920
7228418,14699970,Private room,,High Park-Swansea (87),33,4.5,3,1.0,28.0,,43.654893,-79.453304,2017-03-12 13:10:41.229809
15558791,1745726,Private room,,Dovercourt-Wallace Emerson-Junction (93),2,0.0,2,1.0,31.0,,43.660093,-79.4467,2017-03-12 13:10:41.227564
16443294,103843653,Private room,,Dufferin Grove (83),0,0.0,1,1.0,37.0,,43.656518,-79.445819,2017-03-12 13:10:41.219547
15346201,81983675,Private room,,Little Portugal (84),1,0.0,2,1.0,38.0,,43.649346,-79.432954,2017-03-12 13:10:39.816350
13456401,76888450,Private room,,Little Portugal (84),0,0.0,3,1.0,26.0,,43.640923,-79.423892,2017-03-12 13:10:39.809970
14633216,16505832,Private room,,South Parkdale (85),4,5.0,2,1.0,34.0,,43.639045,-79.424549,2017-03-12 13:10:39.807037
9810750,2869951,Private room,,South Parkdale (85),1,0.0,1,1.0,27.0,,43.639033,-79.442058,2017-03-12 13:10:39.804707
5151195,26634021,Private room,,Roncesvalles (86),24,5.0,2,1.0,38.0,,43.644929,-79.439626,2017-03-12 13:10:39.797751
1121234,6151607,Private room,,Dufferin Grove (83),1,0.0,1,1.0,34.0,,43.652835,-79.435796,2017-03-12 13:10:39.795602
5649913,19985724,Private room,,Dovercourt-Wallace Emerson-Junction (93),4,4.0,1,1.0,31.0,,43.665333,-79.448866,2017-03-12 13:10:39.075254
16101591,104964376,Private room,,High Park-Swansea (87),1,0.0,1,1.0,38.0,,43.641465,-79.452408,2017-03-12 13:10:39.065803
8954835,46801836,Private room,,Dufferin Grove (83),0,0.0,2,1.0,36.0,,43.655136,-79.439749,2017-03-12 13:10:39.060247
13962576,35438481,Private room,,High Park-Swansea (87),4,5.0,2,1.0,30.0,,43.638706,-79.447789,2017-03-12 13:10:39.051108
7160299,37498583,Private room,,Roncesvalles (86),42,4.5,2,1.0,29.0,,43.640876,-79.442951,2017-03-12 13:10:37.766395
1711196,3431521,Private room,,Roncesvalles (86),73,5.0,1,1.0,34.0,,43.641518,-79.43923,2017-03-12 13:10:37.764297
3712054,18942237,Private room,,South Parkdale (85),98,5.0,1,1.0,31.0,,43.637669,-79.445793,2017-03-12 13:10:37.760651
1673495,8858716,Private room,,South Parkdale (85),79,4.5,2,1.0,23.0,,43.640272,-79.435635,2017-03-12 13:10:37.756735
15132803,95946895,Private room,,South Parkdale (85),4,5.0,1,1.0,31.0,,43.639305,-79.443082,2017-03-12 13:10:37.753109
14705708,17412262,Private room,,High Park-Swansea (87),5,4.5,2,1.0,25.0,,43.653437,-79.457842,2017-03-12 13:10:36.332148
12150790,65240998,Private room,,Dovercourt-Wallace Emerson-Junction (93),14,4.0,3,1.0,28.0,,43.658378,-79.445854,2017-03-12 13:10:36.328035
12027685,846425,Private room,,Dufferin Grove (83),3,5.0,1,1.0,31.0,,43.65881,-79.439709,2017-03-12 13:10:36.313882
17254888,43043325,Private room,,Roncesvalles (86),1,0.0,1,1.0,22.0,,43.648628,-79.449912,2017-03-12 13:10:35.035862
12890907,12513296,Private room,,Dufferin Grove (83),0,0.0,1,1.0,20.0,,43.652633,-79.437135,2017-03-12 13:10:35.018734
13223890,65240998,Private room,,Dovercourt-Wallace Emerson-Junction (93),7,4.5,2,1.0,25.0,,43.657689,-79.449123,2017-03-12 13:10:33.971480
4816575,24800708,Private room,,Roncesvalles (86),19,5.0,1,1.0,25.0,,43.645214,-79.436356,2017-03-12 13:10:33.968939
